KG id,KG name,KG SPARQL endpoint,RDF dump link,Ontology,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,R1.1 Machine- or human-readable license retrievable via any primary source,"R1.2 Publisher information, such as authors, contributors, publishers, and sources",R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,FAIR score
printed-book-auction-catalogues,English Language Books listed in Printed Book Auction Catalogues from 17th Century Holland,http://api.talis.com/stores/pbac/services/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
psh-subject-headings,Polythematic Structured Subject Heading System,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
radatana,Rådata nå!,http://data.bibsys.no/data/query_authority.html,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rdf-book-mashup,RDF Book Mashup,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
reload,Repository for Linked Open Archival Data,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
rism-authorities,RISM Authority data,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
rkb-explorer-acm,Association for Computing Machinery (ACM) (RKBExplorer),,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
rkb-explorer-budapest,Budapest University of Technology and Economics (RKBExplorer),,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
rkb-explorer-citeseer,CiteSeer (Research Index) (RKBExplorer),http://citeseer.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.07
rkb-explorer-courseware,Resilient Computing Courseware (RKBExplorer),http://courseware.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-curriculum,ReSIST MSc in Resilient Computing Curriculum (RKBExplorer),http://curriculum.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-darmstadt,Technische Universität Darmstadt (RKBExplorer),http://darmstadt.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-dblp,DBLP Computer Science Bibliography (RKBExplorer),http://dblp.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-deepblue,Deep Blue (RKBExplorer),http://deepblue.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rkb-explorer-deploy,DEPLOY (RKBExplorer),http://deploy.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-dotac,dotAC (RKBExplorer),http://dotac.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-eprints,ePrints3 Institutional Archive Collection (RKBExplorer),http://eprints.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-epsrc,epsrc,http://epsrc.rkbexplorer.com/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rkb-explorer-era,ERA - Australian Research Council publication ratings (RKBExplorer),http://era.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-eurecom,Institut Eurécom (RKBExplorer),http://eurecom.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-ft,France Telecom Recherche et Développement (RKBExplorer),http://ft.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-fun,fun,http://fun.rkbexplorer.com/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rkb-explorer-gdlc,gdlc,http://gdlc.rkbexplorer.com/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rkb-explorer-ibm,IBM Research GmbH (RKBExplorer),http://ibm.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-ieee,IEEE Papers (RKBExplorer),http://ieee.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-irit,Université Paul Sabatier - Toulouse 3 (RKB Explorer),http://irit.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-italy,Diverse Italian ReSIST Partner Institutions (RKBExplorer),http://italy.rkbexplorer.com/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rkb-explorer-jisc,UK JISC (RKBExplorer),http://jisc.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-kaunas,"Vytautas Magnus University, Kaunas (RKBExplorer)",http://kaunas.rkbexplorer.com/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rkb-explorer-kisti,Korean Institute of Science Technology and Information (RKBExplorer),http://kisti.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-laas,LAAS-CNRS (RKBExplorer),http://laas.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-lisbon,Fundação da Faculdade de Ciencas da Universidade de Lisboa (RKBExplorer),http://lisbon.rkbexplorer.com/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rkb-explorer-newcastle,University of Newcastle upon Tyne (RKBExplorer),http://newcastle.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rkb-explorer-notube,notube,http://notube.rkbexplorer.com/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rkb-explorer-nsf,National Science Foundation (RKBExplorer),http://nsf.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-oai,Open Archive Initiative Harvest over OAI-PMH (RKBExplorer),http://oai.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-os,Ordnance Survey (RKBExplorer),http://os.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-photos,photos,http://photos.rkbexplorer.com/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rkb-explorer-pisa,Università di Pisa (RKBExplorer),http://pisa.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-rae2001,Research Assessment Exercise 2001 (RKBExplorer),http://rae2001.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-resex,ReSIST Resilience Mechanisms (RKBExplorer.com),http://resex.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-risks,RISKS Digest (RKBExplorer),http://risks.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-roma,"Università degli studi di Roma ""La Sapienza"" (RKBExplorer)",http://roma.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-southampton,"School of Electronics and Computer Science, University of Southampton (RKBExplorer)",http://southampton.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-ulm,Universität Ulm (RKBExplorer),http://ulm.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-unlocode,UN/LOCODE (RKBExplorer),http://unlocode.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
rkb-explorer-webconf,webconf,http://webconf.rkbexplorer.com/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rkb-explorer-wiki,ReSIST Project Wiki (RKBExplorer),http://wiki.rkbexplorer.com/sparql/,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
scholarometer,Scholarometer,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
semantic-web-dog-food,Semantic Web Dog Food Corpus,http://data.semanticweb.org/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
semantic-web-grundlagen,semantic-web-grundlagen,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
shoah-victims-names,Shoah victims? names,http://lod.xdams.org/sparql,[],False,1,0.0002,1,0.56,0,1,0.59,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.34
southampton-ecs-eprints,ECS Southampton EPrints,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
springernaturescigraph,Springer Nature SciGraph,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
stitch-rameau,RAMEAU subject headings (STITCH),,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
stw-thesaurus-for-economics,STW Thesaurus for Economics,http://zbw.eu/beta/sparql/stw/query,[],False,1,0.0,1,0.78,0,1,0.63,0.0,1,0.0,1,0.5,1,1,0.4,1,0.85,1,1,1,1,1.0,2.98
sudocfr,Sudoc bibliographic data,http://sparql.sindice.com/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
swedish-open-cultural-heritage,Swedish Open Cultural Heritage,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
sweto-dblp,SwetoDblp,,[],True,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
sztaki-lod,National Digital Data Archive of Hungary (partial),http://lod.sztaki.hu/sparql,[],False,1,0.0,1,0.56,0,1,0.59,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.34
tharawat-magazine-com,tharawat magazine,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
the-european-library-open-dataset,The European Library Open Dataset,,['http://data.theeuropeanlibrary.org/download/opendata/datasets.ttl.tar'],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.32
thesesfr,theses.fr,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
twc-ieeevis,IEEE VIS Source Data,http://ieeevis.tw.rpi.edu/nosparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,1,0.0,1,0.75,1,1,1,1,1.0,2.86
twc-opendap,twc-opendap,http://opendap.tw.rpi.edu/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,1,0.0,1,0.75,1,1,1,1,1.0,2.86
ub-mannheim-linked-data,Linked Data Service der Universitätsbibliothek Mannheim,http://data.bib.uni-mannheim.de/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
urn_webprotege_ontology_c0b8701e-374c-4d5a-bc60-970f0cba1976,Vocabularios de los Códigos de Derecho de la Ciberseguridad en España,,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.07
verrijktkoninkrijk,Verrijkt Koninkrijk,http://semanticweb.cs.vu.nl/verrijktkoninkrijk/sparql/,[],False,1,0.0,1,0.67,0,1,0.61,0.5,1,0.0,1,0.62,1,0,0.0,1,0.5,1,1,1,0,0.75,2.48
viaf,VIAF: The Virtual International Authority File,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
vivo-cornell-university,VIVO Cornell,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
vivo-indiana-university,VIVO Indiana,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
vivo-scripps-research-institute,VIVO Scripps Research Institute,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
vivo-university-of-florida,VIVO University of Florida,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
vivo-wustl,VIVO WUSTL,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
vivo2doi,vivo2doi,,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.32
WHOnto,Crona Virus Infected Cases Ontology,https://purl.org/whonto/onto,['https://purl.org/whonto/onto'],False,1,0.0,1,0.78,0,1,0.63,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.63
wordlift-io-blog-en,WordLift Blog EN,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
ww1lod,World War 1 as Linked Open Data,http://ldf.fi/ww1lod/sparql,"['http://ldf.fi/ww1lod/', 'http://ldf.fi/ww1lod/iwm/', 'http://ldf.fi/ww1lod/iga/', 'http://ldf.fi/ww1lod/bsta/', 'http://ldf.fi/ww1lod/bpol/', 'http://ldf.fi/ww1lod/main/', 'http://ldf.fi/ww1lod/atr/', 'http://ldf.fi/ww1lod/wikipedia/', 'http://ldf.fi/ww1lod/principalevents/']",False,1,0.9267853570714144,1,0.56,0,1,0.75,1.0,1,1.0,1,1.0,1,1,0.8,1,0.95,1,1,1,1,1.0,3.7
ysa,Yleinen suomalainen asiasanasto - YSA,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
yso,YSO - General Finnish Ontology,,"['http://finto.fi/rest/v1/yso/data?format=text/turtle', 'http://finto.fi/rest/v1/yso/data?format=application/rdf%2Bxml']",True,1,0.0,1,0.67,0,1,0.61,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.61
yso-fi-allars,yso-fi-allars,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
yso-fi-ysa,yso-fi-ysa,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
zbw-labs,ZBW Labs,,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.32
zbw-pressemappe20,20th Century Press Archives,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
