KG id,KG name,KG SPARQL endpoint,RDF dump link,Ontology,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,R1.1 Machine- or human-readable license retrievable via any primary source,"R1.2 Publisher information, such as authors, contributors, publishers, and sources",R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,FAIR score
bio2rdf-pharmgkb,Bio2RDF::Pharmgkb,http://pharmgkb.bio2rdf.org/sparql,"['http://rdf.disgenet.org/download/v3.0.0/disgenetv3.0-rdf-v3.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v3.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v3.0.0/ncbigene-hgnc-exactMatch-ls.ttl.gz', 'http://www.disgenet.org/ds/DisGeNET/results/all_gene_disease_associations.tar.gz', 'http://www.disgenet.org/ds/DisGeNET/results/befree_gene_disease_associations.tar.gz', 'http://www.uniprot.org/docs/humsavar.txt', 'http://rdf.disgenet.org/download/v3.0.0/disgenetv3.0-rdf-v3.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v3.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v3.0.0/ncbigene-hgnc-exactMatch-ls.ttl.gz']",False,0,0.0,1,0.78,0,1,0.46,1.0,1,1.0,1,1.0,1,1,0.18,1,0.8,1,1,1,1,1.0,3.26
bio2rdf-pubmed,Bio2RDF::Pubmed,http://pubmed.bio2rdf.org/sparql,"['http://rdf.disgenet.org/download/v3.0.0/disgenetv3.0-rdf-v3.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v3.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v3.0.0/ncbigene-hgnc-exactMatch-ls.ttl.gz', 'http://ctdbase.org/reports/CTD_genes_diseases.tsv.gz', 'http://www.disgenet.org/ds/DisGeNET/results/all_gene_disease_associations.tar.gz', 'http://www.disgenet.org/ds/DisGeNET/results/befree_gene_disease_associations.tar.gz', 'http://www.uniprot.org/docs/humsavar.txt', 'http://rdf.disgenet.org/download/v3.0.0/disgenetv3.0-rdf-v3.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v3.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v3.0.0/ncbigene-hgnc-exactMatch-ls.ttl.gz']",False,0,0.0,1,0.78,0,1,0.46,1.0,1,1.0,1,1.0,1,1,0.18,1,0.8,1,1,1,1,1.0,3.26
bio2rdf-sabiork,Bio2RDF::Sabiork,http://sabiork.bio2rdf.org/sparql,[],False,0,0.0,1,0.67,0,1,0.44,1.0,1,0.0,1,0.75,1,1,0.0,1,0.75,1,1,1,1,1.0,2.94
bio2rdf-sgd,Bio2RDF::Sgd,http://sgd.bio2rdf.org/sparql,"['http://rdf.disgenet.org/download/v3.0.0/disgenetv3.0-rdf-v3.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v3.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v3.0.0/ncbigene-hgnc-exactMatch-ls.ttl.gz', 'http://ctdbase.org/reports/CTD_genes_diseases.tsv.gz', 'http://www.disgenet.org/ds/DisGeNET/results/all_gene_disease_associations.tar.gz', 'http://www.disgenet.org/ds/DisGeNET/results/befree_gene_disease_associations.tar.gz', 'http://www.uniprot.org/docs/humsavar.txt', 'http://rdf.disgenet.org/download/v3.0.0/disgenetv3.0-rdf-v3.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v3.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v3.0.0/ncbigene-hgnc-exactMatch-ls.ttl.gz']",False,0,0.0,1,0.78,0,1,0.46,1.0,1,1.0,1,1.0,1,1,0.18,1,0.8,1,1,1,1,1.0,3.26
bio2rdf-sider,Bio2RDF::Sider,http://sider.bio2rdf.org/sparql,"['http://rdf.disgenet.org/download/v3.0.0/disgenetv3.0-rdf-v3.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v3.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v3.0.0/ncbigene-hgnc-exactMatch-ls.ttl.gz', 'http://ctdbase.org/reports/CTD_genes_diseases.tsv.gz', 'http://www.disgenet.org/ds/DisGeNET/results/all_gene_disease_associations.tar.gz', 'http://www.disgenet.org/ds/DisGeNET/results/befree_gene_disease_associations.tar.gz', 'http://www.uniprot.org/docs/humsavar.txt', 'http://rdf.disgenet.org/download/v3.0.0/disgenetv3.0-rdf-v3.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v3.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v3.0.0/ncbigene-hgnc-exactMatch-ls.ttl.gz']",False,0,0.0,1,0.78,0,1,0.46,1.0,1,1.0,1,1.0,1,1,0.18,1,0.8,1,1,1,1,1.0,3.26
bio2rdf-taxonomy,Bio2RDF::Taxonomy,http://taxonomy.bio2rdf.org/sparql,"['http://rdf.disgenet.org/download/v3.0.0/disgenetv3.0-rdf-v3.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v3.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v3.0.0/ncbigene-hgnc-exactMatch-ls.ttl.gz', 'http://ctdbase.org/reports/CTD_genes_diseases.tsv.gz', 'http://www.disgenet.org/ds/DisGeNET/results/all_gene_disease_associations.tar.gz', 'http://www.disgenet.org/ds/DisGeNET/results/befree_gene_disease_associations.tar.gz', 'http://www.uniprot.org/docs/humsavar.txt', 'http://rdf.disgenet.org/download/v3.0.0/disgenetv3.0-rdf-v3.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v3.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v3.0.0/ncbigene-hgnc-exactMatch-ls.ttl.gz']",False,0,0.0,1,0.78,0,1,0.46,1.0,1,1.0,1,1.0,1,1,0.18,1,0.8,1,1,1,1,1.0,3.26
bio2rdf-wormbase,Bio2RDF::Wormbase,http://wormbase.bio2rdf.org/sparql,"['http://rdf.disgenet.org/download/v3.0.0/disgenetv3.0-rdf-v3.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v3.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v3.0.0/ncbigene-hgnc-exactMatch-ls.ttl.gz', 'http://ctdbase.org/reports/CTD_genes_diseases.tsv.gz', 'http://www.disgenet.org/ds/DisGeNET/results/all_gene_disease_associations.tar.gz', 'http://www.disgenet.org/ds/DisGeNET/results/befree_gene_disease_associations.tar.gz', 'http://www.uniprot.org/docs/humsavar.txt', 'http://rdf.disgenet.org/download/v3.0.0/disgenetv3.0-rdf-v3.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v3.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v3.0.0/ncbigene-hgnc-exactMatch-ls.ttl.gz']",False,0,0.0,1,0.78,0,1,0.46,1.0,1,1.0,1,1.0,1,1,0.18,1,0.8,1,1,1,1,1.0,3.26
biolod-pdb,BioLOD for Protein Data Bank Japan,,[],False,0,0.0,1,0.44,0,1,0.41,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.16
biomodels-rdf,BioModels RDF,https://www.ebi.ac.uk/rdf/services/biomodels/sparql,[],False,0,0.0,1,0.67,0,1,0.44,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.44
bioportal-aao,Amphibian gross anatomy,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-aba,ABA Adult Mouse Brain,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-acgt,Cancer Research and Management ACGT Master Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-adw,Animal natural history and life history,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-aeo,Anatomical Entity Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-aero,Adverse Event Reporting ontology,,[],True,0,0.0,1,0.56,0,1,0.43,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.43
bioportal-air,AI/RHEUM,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-amino-acid,Amino Acid,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-apo,Ascomycete phenotype ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-atmo,African Traditional Medicine,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ato,Amphibian taxonomy,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-bao,BioAssay Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-basic-vertebrate-gross-anatomy,Basic Vertebrate Anatomy,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-bcgo,Breast Cancer Grading Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-bdo,Bone Dysplasia Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-bfo,Basic Formal Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-bho,Bleeding History Phenotype,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-bila,Bilateria anatomy,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-birnlex,BIRNLex,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-bootstrep,Gene Regulation Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-bp,BioPAX,,[],True,0,0.0,1,0.56,0,1,0.43,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.43
bioportal-bro_x1,Biomedical Resource Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-bspo,Spatial Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-bt,BioTop,,[],True,0,0.0,1,0.56,0,1,0.43,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.43
bioportal-bto,BRENDA tissue / enzyme source,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-canco,Cancer Chemoprevention Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-cao,CAO,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-carelex,CareLex,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-cco,Cell Cycle Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-cdao,Comparative Data Analysis Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-chebi,Chemical entities of biological interest,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-chem2bio2owl,Systems Chemical Biology/Chemogenomics,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-cheminf,Chemical Information Ontology,,[],True,0,0.0,1,0.56,0,1,0.43,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.43
bioportal-cl,Cell type,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-clo,Cell Line Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-cmo,Clinical Measurement Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-cno,Computational Neuroscience Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-co_wheat,Wheat trait,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-cogat,Cognitive Atlas,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-cogpo,Cognitive Paradigm Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-cpt,Current Procedural Terminology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-csp,"CRISP Thesaurus, 2006",,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-cst,COSTART,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ctcae,Common Terminology Criteria for Adverse Events,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ctx,Cerebrotendinous xanthomatosis,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-dc_cl,Dendritic cell,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ddanat,Dictyostelium discoideum anatomy,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ddi,Ontology for Drug Discovery Investigations,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-diagnosticont,Diagnostic Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-dikb-evidence,DIKB-Evidence-Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-doid,Human disease ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ecg,Electrocardiography Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-efo,Experimental Factor Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ehda,"Human developmental anatomy, timed version",,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ehdaa,"Human developmental anatomy, abstract version",,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ehdaa2,"Human developmental anatomy, abstract version, v2",,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-envo,Environment Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-eo,Plant environmental conditions,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ep,Cardiac Electrophysiology Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-epileponto,Epilepsy,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ero,eagle-i research resource ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ev,eVOC (Expressed Sequence Annotation for Humans),,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-exo,ExO,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-fao,Fungal gross anatomy,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-fbbi,Biological imaging methods,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-fbbt,Drosophila gross anatomy,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-fbcv,FlyBase Controlled Vocabulary,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-fbdv,Drosophila development,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-fbsp,Fly taxonomy,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-fda-meddevice,FDA Medical Devices (2010),,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-fhho,Family Health History Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-flu,Influenza Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-fma,Foundational Model of Anatomy,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-fypo,Fission Yeast Phenotype Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-geospecies,GeoSpecies Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-gfo,General Formal Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-gfo-bio,General Formal Ontology: Biology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-go_x1,Gene Ontology Extension,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-go_x2,Gene Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-gro_x1,Cereal plant gross anatomy,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-gro_x2,Gene Regulation Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-hao,Hymenoptera Anatomy Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-hcpcs,HCPCS,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-hl7,Health Level Seven,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-hlth_indics,HEALTH_INDICATORS,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-hp_x1,Human Phenotype Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-hpio,Host Pathogen Interactions Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-hugo,HUGO,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-iao,Information Artifact Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-icd10,ICD10,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-icd10cm,ICD10CM,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-icd10pcs,ICD-10-PCS,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-icd9cm,International Classification of Diseases,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-icf_x1,"International Classification of Functioning, Disability and Health (ICF)",,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-icnp,International Classification for Nursing Practice,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-icpc,International Classification of Primary Care,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-icpc2p,ICPC-2 PLUS,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-icps,ICPS Network,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ido,Infectious Disease Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-idobru,Brucellosis Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-idomal,Malaria Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-iev,Event (INOH pathway ontology),,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-imgt,IMGT-ONTOLOGY,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-imr,Molecule role (INOH Protein name/family name ontology),,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ino,Interaction Network Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-ixno,IxnO,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-jerm,SysMO-JERM,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-lhn,Loggerhead nesting,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
bioportal-lipro,Lipid Ontology,,[],True,0,0.0,1,0.44,0,1,0.41,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,0,1,1,0,0.5,2.16
