KG id,KG name,KG SPARQL endpoint,RDF dump link,Ontology,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,R1.1 Machine- or human-readable license retrievable via any primary source,"R1.2 Publisher information, such as authors, contributors, publishers, and sources",R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,FAIR score
linked-drugs,LinkedDrugs: Linked Drug Product Data on a Global Scale,http://linkeddata.finki.ukim.mk/sparql,"['https://1drv.ms/u/s!Am4lzx3beiYMpz_JWQtqjfGFm3kE', 'https://1drv.ms/u/s!Am4lzx3beiYMp0F9VdJ7yAnOXwVb', 'https://1drv.ms/u/s!Am4lzx3beiYMp0DMiO0LVOCo2FTC']",False,1,0.0,1,0.56,0,1,0.59,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.34
linked-open-commerce,Linked Open Commerce,http://linkedopencommerce.com/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.5,1,0.0,1,0.62,1,0,0.0,0,0.25,1,1,1,0,0.75,2.21
linked-open-data-of-ecology,Linked Open Data of Ecology,http://ecowlim.tfri.gov.tw/sparql/query,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
linked-open-piracy,Linked Open Piracy,,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.07
linked-periodicals,Linked Periodicals Database,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
linked-taiwan-geo-names,Linked Taiwan Geo-Names,http://geoname.linkedopendata.tw/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
linked-user-feedback,Linked User Feedback,http://soa4all.isoco.net/luf/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
linked-uspto-patent-data,USPTO Patent data,http://us.patents.aksw.org/sparql,['https://old.datahub.io/dataset/476fc1ee-5bd8-4551-bf67-4fe4e7fa349b/resource/4e1618db-819c-4338-8003-64a53b2f4b89/download/outputsample.nt'],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
loc,Linked Open Colors,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
locv,Linked Open Computer Vision,,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,1,0.0,0,0.5,1,1,1,1,1.0,2.57
lod-a-lot,LOD-a-lot,https://hdt.lod.labs.vu.nl/?g=LOD-a-lot,['https://old.datahub.io/dataset/6c9ea600-1c75-4f81-b245-45563c5190e8/resource/9d3820b2-f6ae-445d-a546-81dd54b90986/download/void.ttl'],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.09
lod2-project-wiki,LOD2 Project Wiki,,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.07
lofd,lofd,http://lofd.tw.rpi.edu/sparql,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.07
lower-layer-super-output-areas,Lower Layer Super Output Areas,http://opendatacommunities.org/sparql,"['http://www.jenitennison.com/log/data.gov.uk/statistics/data/admingeo-CTY.rdf', 'http://www.jenitennison.com/log/data.gov.uk/statistics/data/EER08.rdf', 'http://www.jenitennison.com/log/data.gov.uk/statistics/data/CTY08.rdf', 'http://www.jenitennison.com/log/data.gov.uk/statistics/data/local-authorities.rdf', 'http://www.jenitennison.com/log/data.gov.uk/statistics/data/admingeo-LAD.rdf', 'http://www.jenitennison.com/log/data.gov.uk/statistics/data/LAD08.rdf', 'http://www.jenitennison.com/log/data.gov.uk/statistics/data/CTRY08.rdf', 'http://www.jenitennison.com/log/data.gov.uk/statistics/data/europeanregions-EER.rdf', 'http://www.jenitennison.com/log/data.gov.uk/statistics/data/GOR08.rdf']",False,1,0.0,1,0.56,0,1,0.59,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.34
lremap-auth,A collection of Authors for LREC2014 and related Workshops,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.06
lremap-conf,LREC2014 and related Workshops,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.06
lremap-ri,First not-normalized set of language resources from LREC2014,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.06
lremap-sub,A collection of Submissions for LREC2014 and related Workshops,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.06
lsq,LSQ,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.06
manchester-university-reading-lists,Manchester University Reading Lists,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
marc-codes,MARC Codes List,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
massobservationarchivecatalogue,Mass Observation Archive catalogue,http://api.talis.com/stores/massobservation/services/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.09
medline,medline,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
metashare,MetaShare metadata model,,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.32
naics-2007,NAICS 2007,http://purl.org/weso/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
naics-2012,NAICS 2012,http://purl.org/weso/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
national-library-of-greece-authority-records,National Library of Greece Authority Records,http://nlg.okfn.gr/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
neurolex-wiki,NeuroLex Wiki,,[],True,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.07
nhs-jargon,NHS Jargon RDF,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
nlr-dataset-mod,National Library of Russia BibCore Dataset,,"['http://www.rusmarc.ru/RDF/Work/title5.rdf#1', 'http://www.rusmarc.ru/RDF/SubjHead/nlr66147783.rdf#concept', 'http://www.rusmarc.ru/RDF/PersName/nlr771515.rdf#person']",False,1,0.0,1,0.33,0,1,0.56,1.0,1,0.0,1,0.75,1,0,0.0,0,0.25,0,1,1,0,0.5,2.06
nottingham-trent-university-resource-lists,Nottingham Trent University Resource Lists,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
npm,NPM,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
oceandrilling-dbseabed,Ocean Drilling - dbSEABED,http://data.oceandrilling.org/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.5,1,0.0,1,0.62,1,0,0.0,1,0.5,1,1,1,0,0.75,2.48
oceandrilling-janus,Ocean Drilling - Janus LOD,http://data.oceandrilling.org/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.5,1,0.0,1,0.62,1,0,0.0,1,0.5,1,1,1,0,0.75,2.48
oceandrilling-janusamp,Ocean Drilling - Janus Age Models,http://data.oceandrilling.org/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.5,1,0.0,1,0.62,1,0,0.0,1,0.5,1,1,1,0,0.75,2.48
oceandrilling-ldeo,Ocean Drilling - LDEO log files as data (TEST leg 218 only),http://data.oceandrilling.org/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.5,1,0.0,1,0.62,1,0,0.0,0,0.25,1,1,1,0,0.75,2.21
odc-imd-environment-score,"Index of Multiple Deprivation, Living Environment Deprivation Domain, Scores 2010",,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.07
olac,OLAC Metadata,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
ookaboo-rdf-dump,Ookaboo RDF dump,,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.07
open-bantu-isixhosa-lexicon,Open Bantu isiXhosa Lexicon,http://rdf.corpora.uni-leipzig.de/sparql,['https://raw.githubusercontent.com/MMoOn-Project/OpenBantu/master/xho/inventory/ob_xho.ttl'],False,1,0.3394,1,0.67,0,1,0.67,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.42
open-election-data-project,Open Election Data Project,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
openbiomed-flyatlas,flyatlas,http://www.open-biomed.org.uk/sparql/endpoint/flyatlas,['http://www.open-biomed.org.uk/open-biomed-data/flyatlas-201102.tar.gz'],False,1,0.0,1,0.67,0,1,0.61,1.0,1,0.0,1,0.75,1,0,0.0,0,0.25,1,1,1,0,0.75,2.36
opendatacommunities-dev-local-authority-services,opendatacommunities-dev-local-authority-services,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
opendatacommunities-households-2008,opendatacommunities-households-2008,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
opendatacommunities-households-social-lettings-general-needs-lettings-prp-household-composition,opendatacommunities-households-social-lettings-general-needs-lettings-prp-household-composition,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
opendatacommunities-imd-rank-2010,opendatacommunities-imd-rank-2010,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
opendatacommunities-impact-indicators-planning-applications-granted,opendatacommunities-impact-indicators-planning-applications-granted,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
opendatacommunities-transparency-impact-indicators-affordable-housing-starts,opendatacommunities-transparency-impact-indicators-affordable-housing-starts,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
opendatacommunities-transparency-impact-indicators-households-in-temporary-accommodation,opendatacommunities-transparency-impact-indicators-households-in-temporary-accommodation,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
opendatacommunities-transparency-input-indicators-local-authorities-working-with-troubled-families,opendatacommunities-transparency-input-indicators-local-authorities-working-with-troubled-families,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
opendatascotland-simd-income-rank,opendatascotland-simd-income-rank,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
openlink-lod-cache,OpenLink Software LOD Cache,http://lod.openlinksw.com/sparql,"['http://telegraphis.net/data/continents/continents.rdf', 'http://telegraphis.net/data/continents/continents.ttl', 'http://telegraphis.net/data/currencies/currencies.rdf', 'http://telegraphis.net/data/currencies/currencies.ttl', 'http://purl.org/NET/decimalised', 'http://telegraphis.net/data/capitals/capitals.rdf', 'http://telegraphis.net/data/capitals/capitals.ttl', 'http://telegraphis.net/data/countries/countries.rdf', 'http://telegraphis.net/data/countries/countries.ttl', 'http://rdf.disgenet.org/download/v4.0.0/snp.ttl.gz', 'http://aers.data2semantics.org/data/dump-of-2012-generated-on-2012-07-09.nt.gz, http://aers.data2semantics.org/data/dump-of-2011-generated-on-2012-07-09.nt.gz, http://aers.data2semantics.org/data/dump-of-2010-generated-on-2012-07-09.nt.gz, http://aers.data2semantics.org/data/dump-of-2009-generated-on-2012-07-09.nt.gz, http://aers.data2semantics.org/data/dump-of-2008-generated-on-2012-07-09.nt.gz, http://aers.data2semantics.org/data/dump-of-2007-generated-on-2012-07-09.nt.gz, http://aers.data2semantics.org/data/dump-of-2006-generated-on-2012-07-09.nt.gz, http://aers.data2semantics.org/data/dump-of-2005-generated-on-2012-07-09.nt.gz, http://aers.data2semantics.org/data/provenance-trail-2012-07-09.ttl', 'http://rdf.disgenet.org/download/v2.1.0/gene-disease-association.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/disease.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/pathway.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/umlsSTY.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/umls-icd9-ls.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/umls-hdo-ls.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/umls-hpo-ls.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/pathway.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/umlsSTY.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/disgenetv4.0-rdf-v4.0.0-dump.tgz', 'http://rdf.disgenet.org/download/v4.0.0/hpoClass.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/pantherClass.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/hpoAnnotation.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/nanopublications_v4.0.0.0.trig.gz', 'http://rdf.disgenet.org/download/v4.0.0/disease.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/doClass.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/gene.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/geneDiseaseAssociation.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/geneSymbol.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/meshClass.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/phenotype.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/protein.ttl.gz', 'http://rdf.disgenet.org/download/v4.0.0/pubmed.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/entrez-uniprot-ls.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/gene.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/diseaseClass.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/pantherClass.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/umls-mesh-ls.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/umls-omim-ls.ttl.gz', 'http://rdf.disgenet.org/download/v2.1.0/entrez-hgnc-ls.ttl.gz', 'http://id.southampton.ac.uk/dataset/places/latest', 'http://fr.dbpedia.org/download/', 'http://ontologi.es/rail/links_dbpedia.ttl', 'http://ontologi.es/rail/links_geonames_stations.ttl', 'http://ontologi.es/rail/links_geonames_towns.ttl']",False,1,0.0,1,0.78,0,1,0.63,1.0,1,1.0,1,1.0,1,1,0.26,1,0.82,1,1,1,1,1.0,3.45
orlando-womens-writing-linked-open-data-set,The Orlando Women's Writing Linked Open Data Set,http://sparql.cwrc.ca/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
pali-english-lexicon,Pali English Lexicon,http://api.kasabi.com/dataset/pali-english-lexicon/apis/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.5,1,0.0,1,0.62,1,0,0.0,0,0.25,1,1,1,0,0.75,2.21
pdevlemon,pdevlemon,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.06
personal-homepages,Personal_Homepages,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
prelinger_archives,Prelinger Archives,http://api.kasabi.com/dataset/prelinger-archives/apis/sparql,['http://archive.org/download/kasabi/prelinger-archives.gz'],False,1,0.0,1,0.67,0,1,0.61,1.0,1,0.0,1,0.75,1,0,0.0,0,0.25,1,1,1,0,0.75,2.36
productdb,ProductDB,http://api.talis.com/stores/productdb/services/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
qboairbase,QBOAirbase,http://lod.cs.aau.dk:8891/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
rainis-and-aspazija-linked-digital-collection,"""Rainis and Aspazija"" Linked Digital Collection",,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
ravensburg-local-shopping-graph,Ravensburg Local Shopping Graph,http://linkedopencommerce.com/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.5,1,0.0,1,0.62,1,0,0.0,0,0.25,1,1,1,0,0.75,2.21
riese,RDFizing and Interlinking the EuroStat Data Set Effort,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
rism,Répertoire International des Sources Musicales - RISM,http://data.rism.info/sparql,['https://opac.rism.info/fileadmin/user_upload/lod/update/rismTitleRDF.ttl.gz'],False,1,0.0,1,0.56,0,1,0.59,1.0,1,1.0,1,1.0,1,0,0.0,1,0.5,1,1,1,0,0.75,2.84
rkb-explorer-digitaleconomy,digitaleconomy,http://digitaleconomy.rkbexplorer.com/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.09
rkb-explorer-roni,roni,http://roni.rkbexplorer.com/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.09
rubentaelman,Ruben Taelman's Data,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
rubenverborgh,Ruben Verborgh's data,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
russian-universities-specialities,Russian Universities Specialities,http://sparql.sstu.ru:3030/speciality-vocabulary/query,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
sadi-semantic-web-services-framework-registry,SADI Semantic Web Services framework registry,http://biordf.net/sparql,[],False,1,0.0,1,0.44,0,1,0.57,0.5,1,0.0,1,0.62,1,0,0.0,0,0.25,0,1,1,0,0.5,1.94
sanskrit-english-lexicon,Sanskrit English Lexicon,http://api.kasabi.com/dataset/sanskrit-english-lexicon/apis/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.5,1,0.0,1,0.62,1,0,0.0,0,0.25,1,1,1,0,0.75,2.21
santillana_guide_dataset,Santillana Guide Dataset,http://webenemasuno.linkeddata.es//sparql,[],False,1,0.9858,1,0.44,0,1,0.74,1.0,1,1.0,1,1.0,1,0,0.0,0,0.25,1,1,1,0,0.75,2.74
schemapedia,Schemapedia: RDF schema compendium,http://api.talis.com/stores/schemapedia/services/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
scoreboard,The Digital Agenda Scoreboard of the European Commission,,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.07
secold,Source Code Ecosystem Linked Data,http://aseg.cs.concordia.ca/secold/sparqlendpoint,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
semantic-universe,Semantic Universe Data,http://data.semanticuniverse.com/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.09
sitc-v4,SITC-V4,http://purl.org/weso/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
sli_galnet_rdf,"SLI Galnet, the Galician wordnet, at version 3.0.26,  in RDF format",,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
slideshare2rdf,Slideshare2RDF Server,,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.07
southampton-ac-uk,southampton-ac-uk,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
southampton-ac-uk-apps,Apps using our data (University of Southampton),http://sparql.data.southampton.ac.uk/,"['http://id.southampton.ac.uk/dataset/amenities/latest', 'http://id.southampton.ac.uk/dataset/cls-extras/latest', 'http://id.southampton.ac.uk/dataset/data-catalog/latest', 'http://id.southampton.ac.uk/dataset/building-portals', 'http://id.southampton.ac.uk/dataset/bus-info/latest', 'http://id.southampton.ac.uk/dataset/disabledgo/latest', 'http://id.southampton.ac.uk/dataset/services/latest', 'http://id.southampton.ac.uk/dataset/facilities/latest', 'http://id.southampton.ac.uk/dataset/org/latest', 'http://id.southampton.ac.uk/dataset/photos/latest', 'http://id.southampton.ac.uk/dataset/places/latest', 'http://id.southampton.ac.uk/dataset/profile/latest', 'http://id.southampton.ac.uk/dataset/room-features/latest', 'http://id.southampton.ac.uk/dataset/room-shapes', 'http://id.southampton.ac.uk/dataset/transport-locations/latest', 'http://id.southampton.ac.uk/dataset/university-timetable/latest', 'http://id.southampton.ac.uk/dataset/workstation-clusters/latest', 'http://id.southampton.ac.uk/dataset/workstation-opening/latest', 'http://id.southampton.ac.uk/dataset/printers/latest']",False,1,0.0,1,0.56,0,1,0.59,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.34
spanish-linguistic-datasets,Spanish Linguistic Datasets,http://linguistic.linkeddata.es/sparql,[],False,1,0.0,1,0.44,0,1,0.57,0.5,1,0.0,1,0.62,1,1,0.0,0,0.5,1,1,1,1,1.0,2.69
sparql-endpoint-status,SPARQL Endpoint Status,http://labs.mondeca.com/endpoint/ends,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
srcmf,Syntactic Reference Corpus of Medieval French (SRCMF),,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.06
st-andrews-resource-lists,St. Andrews University Resource Lists,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
staff-organograms-and-pay-thurrock-thames-gateway-development-corporation,Organogram and staff pay data for Thurrock Thames Gateway Development Corporation,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
statusnet-20100-org,statusnet-20100-org,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
statusnet-atari-frosch-de,statusnet-atari-frosch-de,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
statusnet-belfalas-org,statusnet-belfalas-org,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
statusnet-bonifaz-ec,statusnet-bonifaz-ec,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
statusnet-chickenkiller-com,statusnet-chickenkiller-com,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
statusnet-cooleysekula-net,statusnet-cooleysekula-net,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
statusnet-coreyavis-com,statusnet-coreyavis-com,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
statusnet-deuxpi-ca,statusnet-deuxpi-ca,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
statusnet-exdc-net,statusnet-exdc-net,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
statusnet-fcestrada-com,statusnet-fcestrada-com,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
statusnet-freelish-us,statusnet-freelish-us,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
statusnet-gegeweb-org,statusnet-gegeweb-org,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
statusnet-hii-co-il,statusnet-hii-co-il,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
