KG id,KG name,KG SPARQL endpoint,RDF dump link,Ontology,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,R1.1 Machine- or human-readable license retrievable via any primary source,"R1.2 Publisher information, such as authors, contributors, publishers, and sources",R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,FAIR score
nomisma_org,Nomisma.org ,http://nomisma.org/query,"['http://nomisma.org/nomisma.org.rdf', 'http://nomisma.org/nomisma.org.ttl', 'http://nomisma.org/nomisma.org.jsonld', 'http://numismatics.org/rdf/bm-deities.rdf', 'http://numismatics.org/rdf/fitzwilliam-crro.rdf', 'http://numismatics.org/rdf/fitzwilliam-pella.rdf', 'http://numismatics.org/rdf/fitzwilliam-ocre.rdf', 'http://numismatics.org/rdf/harvard.rdf', 'http://numismatics.org/rdf/metmuseum.rdf', 'http://numismatics.org/rdf/opencontext.rdf', 'http://numismatics.org/rdf/priene.rdf', 'http://numismatics.org/rdf/rutgers.rdf', 'http://numismatics.org/rdf/ucd.rdf', 'http://numismatics.org/search/nomisma.rdf?page=1', 'http://numismatics.org/search/nomisma.rdf?page=2', 'http://numismatics.org/search/nomisma.rdf?page=3', 'http://numismatics.org/search/nomisma.rdf?page=4', 'http://numismatics.org/search/nomisma.rdf?page=5', 'http://numismatics.org/search/nomisma.rdf?page=6', 'http://numismatics.org/aod/nomisma.rdf', 'http://coinhoards.org/nomisma.rdf', 'http://numismatics.org/crro/nomisma.rdf', 'http://numismatics.org/pella/nomisma.rdf', 'http://numismatics.org/ocre/nomisma.rdf', 'http://numismatics.org/rdf/kenom.rdf', 'http://gams.uni-graz.at/context:numis/NOMISMA', 'http://numismatics.org/sco/nomisma.rdf', 'http://numismatics.org/rdf/wuerzburg.rdf', 'http://numismatics.org/rdf/leeds-pella.rdf', 'http://numismatics.org/search/nomisma.rdf?page=7', 'http://numismatics.org/pco/nomisma.rdf', 'http://numismatics.org/rdf/bnf-crro.rdf', 'http://numismatics.org/rdf/bnf-hrc.rdf', 'http://numismatics.org/rdf/mfa.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/20/MK-B-20-nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/19/MK-B-19-nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/49/MK-B-49-nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/25/MK-B-25-nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/31/MK-B-31-nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/36/MK-B-36-nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/43/MK-B-43-nomisma.rdf', 'http://www.ikmk.uni-kiel.de/mk-edit/coin_export/1/MK-KI-1-nomisma.rdf', 'http://www.ikmk.uni-kiel.de/mk-edit/coin_export/2/MK-KI-2-nomisma.rdf', 'https://ikmk.uni-konstanz.de/mk-edit/coin_export/2/MK-KN-2-nomisma.rdf', 'https://numid.uni-mainz.de/mk-edit/coin_export/1/MK-MZ-1-nomisma.rdf', 'https://numid.uni-mainz.de/mk-edit/coin_export/2/MK-MZ-2-nomisma.rdf', 'http://ikmk.uni-mannheim.de/mk-edit/coin_export/1/MK-MA-1-nomisma.rdf', 'https://www.univie.ac.at/ikmk/mk-edit/coin_export/1/MK-Uni-ATW-1-nomisma.rdf', 'https://www.univie.ac.at/ikmk/mk-edit/coin_export/2/MK-Uni-ATW-2-nomisma.rdf', 'https://muenzen.philhist.uni-augsburg.de/mk-edit/coin_export/1/MK-A-1-nomisma.rdf', 'https://muenzen.philhist.uni-augsburg.de/mk-edit/coin_export/2/MK-A-2-nomisma.rdf', 'https://www.virtuelles-muenzkabinett.de/mk-edit/coin_export/2/MK-BS-2-nomisma.rdf', 'https://www.virtuelles-muenzkabinett.de/mk-edit/coin_export/3/MK-BS-3-nomisma.rdf', 'http://www.numid.phil.fau.de/mk-edit/coin_export/3/MK-ER-3-nomisma.rdf', 'http://www.numid.phil.fau.de/mk-edit/coin_export/5/MK-ER-5-nomisma.rdf', 'http://www.mkfrankfurt.uni-frankfurt.de/mk-edit/coin_export/3/MK-F-3-nomisma.rdf', 'http://www.mkfrankfurt.uni-frankfurt.de/mk-edit/coin_export/16/MK-F-16-nomisma.rdf', 'http://www.mkfrankfurt.uni-frankfurt.de/mk-edit/coin_export/8/MK-F-8-nomisma.rdf', 'http://www.mkfrankfurt.uni-frankfurt.de/mk-edit/coin_export/17/MK-F-17-nomisma.rdf', 'http://www.mkfrankfurt.uni-frankfurt.de/mk-edit/coin_export/15/MK-F-15-nomisma.rdf', 'https://ikmk.uni-freiburg.de/mk-edit/coin_export/3/MK-FR-3-nomisma.rdf', 'https://ikmk.uni-freiburg.de/mk-edit/coin_export/4/MK-FR-4-nomisma.rdf', 'https://ikmk.uni-freiburg.de/mk-edit/coin_export/8/MK-FR-8-nomisma.rdf', 'https://ikmk.uni-freiburg.de/mk-edit/coin_export/9/MK-FR-9-nomisma.rdf', 'https://ikmk.uni-freiburg.de/mk-edit/coin_export/10/MK-FR-10-nomisma.rdf', 'https://numid.altertum.uni-halle.de/mk-edit/coin_export/1/MK-HAL-1-nomisma.rdf', 'https://numid.altertum.uni-halle.de/mk-edit/coin_export/2/MK-HAL-2-nomisma.rdf', 'https://numid.phil.uni-passau.de/mk-edit/coin_export/3/MK-PA-3-nomisma.rdf', 'https://www.ikmk.uni-tuebingen.de/mk-edit/coin_export/1/MK-TUE-1-nomisma.rdf', 'https://www.ikmk.uni-tuebingen.de/mk-edit/coin_export/2/MK-TUE-2-nomisma.rdf', 'http://www.nomisma.museum.uni-wuerzburg.de/mk-edit/coin_export/1/MK-WUE-1-nomisma.rdf', 'http://www.nomisma.museum.uni-wuerzburg.de/mk-edit/coin_export/2/MK-WUE-2-nomisma.rdf', 'http://www.nomisma.museum.uni-wuerzburg.de/mk-edit/coin_export/5/MK-WUE-5-nomisma.rdf', 'http://www.nomisma.museum.uni-wuerzburg.de/mk-edit/coin_export/6/MK-WUE-6-nomisma.rdf', 'http://www.nomisma.museum.uni-wuerzburg.de/mk-edit/coin_export/8/MK-WUE-8-nomisma.rdf', 'https://pecunia.zaw.uni-heidelberg.de/ikmk/mk-edit/coin_export/3/MK-HD-3-nomisma.rdf', 'https://pecunia.zaw.uni-heidelberg.de/ikmk/mk-edit/coin_export/4/MK-HD-4-nomisma.rdf', 'https://pecunia.zaw.uni-heidelberg.de/ikmk/mk-edit/coin_export/5/MK-HD-5-nomisma.rdf', 'https://numid.ku.de/mk-edit/coin_export/1/MK-EI-1-nomisma.rdf', 'https://numid.ku.de/mk-edit/coin_export/2/MK-EI-2-nomisma.rdf', 'https://numid.ku.de/mk-edit/coin_export/5/MK-EI-5-nomisma.rdf', 'https://libguides.furman.edu/ld.php?content_id=51899690', 'http://coins.lib.virginia.edu/nomisma.rdf?page=1', 'http://numismatics.org/chrr/nomisma.rdf', 'http://numismatics.org/rdf/bm.rdf', 'http://numismatics.org/agco/nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/53/MK-B-53-nomisma.rdf', 'http://www.nomisma.museum.uni-wuerzburg.de/mk-edit/coin_export/9/MK-WUE-9-nomisma.rdf', 'https://ikmk.uni-freiburg.de/mk-edit/coin_export/11/MK-FR-11-nomisma.rdf', 'https://numid.phil.uni-passau.de/mk-edit/coin_export/6/MK-PA-6-nomisma.rdf', 'http://numismatics.org/rrdp/nomisma.rdf', 'http://numismatics.org/sitnam/nomisma.rdf?page=1', 'http://numismatics.org/rdf/annotations.rdf', 'https://iacb.arch.ox.ac.uk/nomisma.rdf', 'https://iacb.arch.ox.ac.uk/exemplars/nomisma.rdf?page=1', 'http://numismatics.org/rdf/pas.rdf', 'https://numid.wissenschaftliche-sammlungen.uni-greifswald.de/mk-edit/coin_export/1/MK-HGW-1-nomisma.rdf', 'https://numid.wissenschaftliche-sammlungen.uni-greifswald.de/mk-edit/coin_export/2/MK-HGW-2-nomisma.rdf', 'https://numid.wissenschaftliche-sammlungen.uni-greifswald.de/mk-edit/coin_export/4/MK-HGW-4-nomisma.rdf', 'https://numid.uni-rostock.de/mk-edit/coin_export/1/MK-HRO-1-nomisma.rdf', 'https://numid.uni-rostock.de/mk-edit/coin_export/2/MK-HRO-2-nomisma.rdf', 'https://numid.wissenschaftliche-sammlungen.uni-greifswald.de/mk-edit/coin_export/5/MK-HGW-5-nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/56/MK-B-56-nomisma.rdf', 'http://numismatics.org/rdf/getty.rdf', 'http://numismatics.org/rdf/nnc-dnb.rdf', 'http://numismatics.org/rdf/bnf-iacb.rdf', 'http://ikmk.uni-mannheim.de/mk-edit/coin_export/5/MK-MA-5-nomisma.rdf', 'https://numid.phil.uni-passau.de/mk-edit/coin_export/7/MK-PA-7-nomisma.rdf', 'https://numid.phil.uni-passau.de/mk-edit/coin_export/8/MK-PA-8-nomisma.rdf', 'https://www.ikmk.uni-tuebingen.de/mk-edit/coin_export/7/MK-TUE-7-nomisma.rdf', 'https://ikmk-win.ch/mk-edit/coin_export/2/MK-Winterthur-2-nomisma.rdf', 'https://ikmk-win.ch/mk-edit/coin_export/4/MK-Winterthur-4-nomisma.rdf', 'https://ikmk-win.ch/mk-edit/coin_export/5/MK-Winterthur-5-nomisma.rdf', 'https://ikmk-win.ch/mk-edit/coin_export/6/MK-Winterthur-6-nomisma.rdf', 'http://numismatics.org/rdf/saam.rdf', 'https://muenzen.philhist.uni-augsburg.de/mk-edit/coin_export/7/MK-A-7-nomisma.rdf', 'http://numismatics.org/rdf/kbr.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/59/MK-B-59-nomisma.rdf', 'https://ikmk-win.ch/mk-edit/coin_export/7/MK-Winterthur-7-nomisma.rdf', 'http://numismatics.org/rdf/bnf-ocre.rdf', 'https://oscar.nationalmuseum.ch/nomisma.rdf', 'http://numismatics.org/rdf/snm.rdf', 'http://numismatics.org/sitnam/nomisma.rdf?page=2', 'https://ikmk.smb.museum/mk-edit/coin_export/60/MK-B-60-nomisma.rdf', 'https://cci.arch.ox.ac.uk/nomisma.rdf?page=1', 'https://cci.arch.ox.ac.uk/nomisma.rdf?page=2', 'https://cci.arch.ox.ac.uk/nomisma.rdf?page=3', 'https://cci.arch.ox.ac.uk/nomisma.rdf?page=4', 'https://ikmk-win.ch/mk-edit/coin_export/8/MK-Winterthur-8-nomisma.rdf', 'https://numid.uni-koeln.de/mk-edit/coin_export/1/MK-K-1-nomisma.rdf', 'https://numid.uni-koeln.de/mk-edit/coin_export/3/MK-K-3-nomisma.rdf', 'https://numid.uni-koeln.de/mk-edit/coin_export/4/MK-K-4-nomisma.rdf', 'https://numid.uni-koeln.de/mk-edit/coin_export/5/MK-K-5-nomisma.rdf', 'https://numid.uni-koeln.de/mk-edit/coin_export/6/MK-K-6-nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/62/MK-B-62-nomisma.rdf', 'https://abaset.blob.core.windows.net/xml/nomisma_dataDump.rdf', 'http://numismatics.org/sitnam/nomisma.rdf?page=3', 'http://numismatics.org/rdf/ashmolean.rdf', 'http://numismatics.org/rdf/bnf-bigr.rdf', 'https://numismatics.org/bigr/nomisma.rdf', 'http://numismatics.org/search/nomisma.rdf?page=8', 'https://ikmk-win.ch/mk-edit/coin_export/9/MK-Winterthur-9-nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/63/MK-B-63-nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/24/MK-B-24-nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/30/MK-B-30-nomisma.rdf', 'https://exploratorium.galloromeinsmuseum.be/xmlproxy.aspx?server=10.0.10.144&port=17777&action=get&command=search&query=%2A%3D%2A&fields=*&range=1-5000', 'https://exploratorium.galloromeinsmuseum.be/xmlproxy.aspx?server=10.0.10.144&port=17778&action=get&command=search&query=%2A%3D%2A&fields=*&range=1-5000', 'https://ikmk.uni-trier.de/mk-edit/coin_export/1/MK-TR-1-nomisma.rdf', 'https://ikmk.uni-trier.de/mk-edit/coin_export/2/MK-TR-2-nomisma.rdf', 'https://ikmk.smb.museum/mk-edit/coin_export/64/MK-B-64-nomisma.rdf', 'https://muenzkatalog.hhu-hosting.de/mk-edit/coin_export/2/MK-D-2-nomisma.rdf', 'https://muenzkatalog.hhu-hosting.de/mk-edit/coin_export/3/MK-D-3-nomisma.rdf', 'https://muenzkatalog.hhu-hosting.de/mk-edit/coin_export/4/MK-D-4-nomisma.rdf', 'https://greekcoinage.org/iris/nomisma.rdf', 'http://numismatics.org/rdf/cn-types.rdf', 'http://numismatics.org/rdf/cn-coins.rdf', 'https://archaeologie.uni-muenster.de/ikmk/mk-edit/coin_export/1/MK-MS-Uni-1-nomisma.rdf', 'https://archaeologie.uni-muenster.de/ikmk/mk-edit/coin_export/2/MK-MS-Uni-2-nomisma.rdf', 'https://archaeologie.uni-muenster.de/ikmk/mk-edit/coin_export/3/MK-MS-Uni-3-nomisma.rdf', 'https://archaeologie.uni-muenster.de/ikmk/mk-edit/coin_export/6/MK-MS-Uni-6-nomisma.rdf', 'https://archaeologie.uni-muenster.de/ikmk/mk-edit/coin_export/9/MK-MS-Uni-9-nomisma.rdf', 'https://archaeologie.uni-muenster.de/ikmk/mk-edit/coin_export/10/MK-MS-Uni-10-nomisma.rdf', 'https://archaeologie.uni-muenster.de/ikmk/mk-edit/coin_export/11/MK-MS-Uni-11-nomisma.rdf', 'https://archaeologie.uni-muenster.de/ikmk/mk-edit/coin_export/13/MK-MS-Uni-13-nomisma.rdf', 'https://www.mupreva.org/nomisma/data/nomisma.rdf', 'https://mk-marburg.ikmk.net/mk-edit/coin_export/2/MK-MR-2-nomisma.rdf', 'https://mk-marburg.ikmk.net/mk-edit/coin_export/3/MK-MR-3-nomisma.rdf', 'https://mk-marburg.ikmk.net/mk-edit/coin_export/5/MK-MR-5-nomisma.rdf', 'https://mk-marburg.ikmk.net/mk-edit/coin_export/6/MK-MR-6-nomisma.rdf', 'https://mk-marburg.ikmk.net/mk-edit/coin_export/8/MK-MR-8-nomisma.rdf', 'https://mk-bochum.ikmk.net/mk-edit/coin_export/3/MK-BO-3-nomisma.rdf', 'https://mk-bochum.ikmk.net/mk-edit/coin_export/4/MK-BO-4-nomisma.rdf', 'https://numid.ur.de/mk-edit/coin_export/2/MK-Regensburg-2-nomisma.rdf', 'https://numid.ur.de/mk-edit/coin_export/3/MK-Regensburg-3-nomisma.rdf', 'https://numid.ur.de/mk-edit/coin_export/4/MK-Regensburg-4-nomisma.rdf', 'http://numismatics.org/sitnam/nomisma.rdf?page=4']",False,1,0.7258,1,0.67,0,1,0.73,1.0,1,1.0,1,1.0,1,1,0.0,1,0.75,1,1,1,1,1.0,3.48
open-data-thesaurus,Open Data Thesaurus,http://vocabulary.semantic-web.at/PoolParty/sparql/OpenData,"['http://vocabulary.semantic-web.at/PoolParty/OpenConfigPathResourceProvider/backuproot?fileName=064e4f59-e4b2-4da0-a9e6-d707c1ec5d67/pp_project_open_data_thesaurus.rdf', 'http://vocabulary.semantic-web.at/PoolParty/OpenConfigPathResourceProvider/backuproot?fileName=064e4f59-e4b2-4da0-a9e6-d707c1ec5d67/pp_project_open_data_thesaurus.xml', 'http://vocabulary.semantic-web.at/PoolParty/OpenConfigPathResourceProvider/backuproot?fileName=064e4f59-e4b2-4da0-a9e6-d707c1ec5d67/pp_project_opendatathesaurus.rdf', 'http://vocabulary.semantic-web.at/PoolParty/OpenConfigPathResourceProvider/backuproot?fileName=064e4f59-e4b2-4da0-a9e6-d707c1ec5d67/pp_project_opendatathesaurus.trig', 'http://vocabulary.semantic-web.at/PoolParty/OpenConfigPathResourceProvider/backuproot?fileName=064e4f59-e4b2-4da0-a9e6-d707c1ec5d67/pp_project_opendatathesaurus.xml']",False,1,0.0,1,0.67,0,1,0.61,1.0,1,1.0,1,1.0,1,1,1.0,1,1.0,1,1,1,1,1.0,3.61
opencalais,OpenCalais,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
opencyc,OpenCyc,,[],True,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
productontology,Product Types Ontology,,[],True,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,1,0.0,1,0.75,1,1,1,1,1.0,2.84
provenanceweb,provenanceweb,http://provenanceweb.org/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,1,0.0,1,0.75,1,1,1,1,1.0,2.86
rdflicense,RDFLicense,http://linkeddata4.dia.fi.upm.es:8907/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
rk,engineering equipment ontology,,[],False,1,0.0,1,0.44,0,1,0.57,0.0,1,0.0,1,0.5,1,0,0.0,0,0.25,1,1,1,0,0.75,2.07
rkb-explorer-ecs,"School of Electronics and Computer Science, University of Southampton",http://ecs.rkbexplorer.com/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
rkb-explorer-webscience,Web Science Conference (RKBExplorer),http://webscience.rkbexplorer.com/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
sandrart-net,sandrart.net,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
semsol-crunchbase,Semantic CrunchBase,http://cb.semsol.org/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.09
serendipity,Serendipity,http://serendipity.utpl.edu.ec/lod/sparql,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
smartlink,SmartLink: Linked Services Non-Functional Properties,http://smartlink.open.ac.uk/smartlink/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.5,1,0.0,1,0.62,1,0,0.0,1,0.5,1,1,1,0,0.75,2.48
talis-openlibrary,Open Library data mirror in the Talis Platform,http://api.talis.com/stores/openlibrary/services/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
tekord,TEKORD,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
temple-ov-thee-lemur-datasets,Temple ov thee Lemur,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
thecontentwrangler-com,The Content Wrangler,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
twc-hub,Instance Hub (all),http://purl.org/twc/hub/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,1,0.0,1,0.75,1,1,1,1,1.0,2.86
uberblic,Uberblic.org,http://platform.uberblic.org/api/v1/sparql,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
ufo,Unified Foundational Ontology,,['http://onto.fel.cvut.cz/ontologies/ufo'],False,1,0.0,1,0.56,0,1,0.59,1.0,1,0.0,1,0.75,1,0,0.0,0,0.25,1,1,1,0,0.75,2.34
umbel,UMBEL (Upper Mapping and Binding Exchange Layer),,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
uriburner,URIBurner,http://linkeddata.uriburner.com/sparql,"['https://ndownloader.figshare.com/files/8898742', 'http://ontologi.es/rail/links_dbpedia.ttl', 'http://ontologi.es/rail/links_geonames_stations.ttl', 'http://ontologi.es/rail/links_geonames_towns.ttl', 'https://ontologi.es/rail/links_dbpedia.ttl', 'https://ontologi.es/rail/links_geonames_stations.ttl', 'https://ontologi.es/rail/links_geonames_towns.ttl']",False,1,0.0,1,0.78,0,1,0.63,1.0,1,1.0,1,1.0,1,1,0.19,1,0.8,1,1,1,1,1.0,3.43
vulnerapedia,vulnerapedia,http://minsky.gsi.dit.upm.es/semanticwiki/index.php/Special:SPARQLEndpoint,[],False,1,0.0,1,0.67,0,1,0.61,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.36
w3c,W3C,,[],False,1,0.0,1,0.33,0,1,0.56,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,0,1,1,0,0.5,2.06
warsampo,WarSampo,http://ldf.fi/warsa/sparql,"['https://doi.org/10.5281/zenodo.3431121', 'https://zenodo.org/record/3431122/files/warsampo.zip']",False,1,1.0,1,0.67,0,1,0.78,1.0,1,1.0,1,1.0,1,1,0.79,1,0.95,1,1,1,1,1.0,3.73
whisky-circle-info,Whisky Circle,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
wordlift-io-blog-it,WordLift IT,,[],False,1,0.0,1,0.56,0,1,0.59,0.0,1,0.0,1,0.5,1,0,0.0,1,0.5,1,1,1,0,0.75,2.34
yago,YAGO,,['http://resources.mpi-inf.mpg.de/yago-naga/yago3.1/yago3.1_entire_ttl.7z'],True,1,0.0,1,0.67,0,1,0.61,1.0,1,0.0,1,0.75,1,0,0.0,1,0.5,1,1,1,0,0.75,2.61
红色经典歌曲关联数据集,红色经典歌曲关联数据集,,['https://raw.githubusercontent.com/baixue1/linked-data/master/data/Lyricist.ttl'],False,1,0.0,1,0.56,0,1,0.59,1.0,1,0.0,1,0.75,1,0,0.0,0,0.25,1,1,1,0,0.75,2.34
